FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,MEASURE,Misura,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,IT,Italia,AVTYPE_HYESCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie con figli,HSC_N,Per 100 nuclei con le stesse caratteristiche,2022,50.3,,
A,Annuale,IT,Italia,AVTYPE_HYESCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie con figli,HSC_N,Per 100 nuclei con le stesse caratteristiche,2023,49,,
A,Annuale,IT,Italia,AVTYPE_HYESCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie con figli,HSC_N,Per 100 nuclei con le stesse caratteristiche,2024,47.9,,
A,Annuale,IT,Italia,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,THV,Valori in migliaia,2015,5438,,
A,Annuale,IT,Italia,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,THV,Valori in migliaia,2016,5443,,
A,Annuale,IT,Italia,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,THV,Valori in migliaia,2017,5509,,
A,Annuale,IT,Italia,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,THV,Valori in migliaia,2018,5475,,
A,Annuale,IT,Italia,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,THV,Valori in migliaia,2019,5343,,
A,Annuale,IT,Italia,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,THV,Valori in migliaia,2020,5325,,
A,Annuale,IT,Italia,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,THV,Valori in migliaia,2021,5340,,
A,Annuale,IT,Italia,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,THV,Valori in migliaia,2022,5378,,
A,Annuale,IT,Italia,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,THV,Valori in migliaia,2023,5493,,
A,Annuale,IT,Italia,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,THV,Valori in migliaia,2024,5537,,
A,Annuale,IT,Italia,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,HSC_N,Per 100 nuclei con le stesse caratteristiche,2015,31.5,,
A,Annuale,IT,Italia,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,HSC_N,Per 100 nuclei con le stesse caratteristiche,2016,31.6,,
A,Annuale,IT,Italia,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,HSC_N,Per 100 nuclei con le stesse caratteristiche,2017,32,,
A,Annuale,IT,Italia,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,HSC_N,Per 100 nuclei con le stesse caratteristiche,2018,32.1,,
A,Annuale,IT,Italia,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,HSC_N,Per 100 nuclei con le stesse caratteristiche,2019,31.5,,
A,Annuale,IT,Italia,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,HSC_N,Per 100 nuclei con le stesse caratteristiche,2020,31.4,,
A,Annuale,IT,Italia,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,HSC_N,Per 100 nuclei con le stesse caratteristiche,2021,31.7,,
A,Annuale,IT,Italia,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,HSC_N,Per 100 nuclei con le stesse caratteristiche,2022,32.4,,
A,Annuale,IT,Italia,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,HSC_N,Per 100 nuclei con le stesse caratteristiche,2023,33.2,,
A,Annuale,IT,Italia,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,HSC_N,Per 100 nuclei con le stesse caratteristiche,2024,33.7,,
A,Annuale,IT,Italia,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,THV,Valori in migliaia,2015,2648,,
A,Annuale,IT,Italia,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,THV,Valori in migliaia,2016,2697,,
A,Annuale,IT,Italia,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,THV,Valori in migliaia,2017,2772,,
A,Annuale,IT,Italia,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,THV,Valori in migliaia,2018,2788,,
A,Annuale,IT,Italia,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,THV,Valori in migliaia,2019,2850,,
A,Annuale,IT,Italia,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,THV,Valori in migliaia,2020,2968,,
A,Annuale,IT,Italia,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,THV,Valori in migliaia,2021,2926,,
A,Annuale,IT,Italia,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,THV,Valori in migliaia,2022,2882,,
A,Annuale,IT,Italia,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,THV,Valori in migliaia,2023,2945,,
A,Annuale,IT,Italia,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,THV,Valori in migliaia,2024,3022,,
A,Annuale,IT,Italia,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,HSC_N,Per 100 nuclei con le stesse caratteristiche,2015,15.4,,
A,Annuale,IT,Italia,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,HSC_N,Per 100 nuclei con le stesse caratteristiche,2016,15.7,,
A,Annuale,IT,Italia,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,HSC_N,Per 100 nuclei con le stesse caratteristiche,2017,16.1,,
A,Annuale,IT,Italia,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,HSC_N,Per 100 nuclei con le stesse caratteristiche,2018,16.3,,
A,Annuale,IT,Italia,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,HSC_N,Per 100 nuclei con le stesse caratteristiche,2019,16.8,,
A,Annuale,IT,Italia,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,HSC_N,Per 100 nuclei con le stesse caratteristiche,2020,17.5,,
A,Annuale,IT,Italia,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,HSC_N,Per 100 nuclei con le stesse caratteristiche,2021,17.4,,
A,Annuale,IT,Italia,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,HSC_N,Per 100 nuclei con le stesse caratteristiche,2022,17.3,,
A,Annuale,IT,Italia,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,HSC_N,Per 100 nuclei con le stesse caratteristiche,2023,17.8,,
A,Annuale,IT,Italia,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,HSC_N,Per 100 nuclei con le stesse caratteristiche,2024,18.4,,
A,Annuale,IT,Italia,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,THV,Valori in migliaia,2015,6082,,
A,Annuale,IT,Italia,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,THV,Valori in migliaia,2016,6094,,
A,Annuale,IT,Italia,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,THV,Valori in migliaia,2017,6096,,
A,Annuale,IT,Italia,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,THV,Valori in migliaia,2018,5977,,
A,Annuale,IT,Italia,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,THV,Valori in migliaia,2019,5965,,
A,Annuale,IT,Italia,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,THV,Valori in migliaia,2020,5989,,
A,Annuale,IT,Italia,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,THV,Valori in migliaia,2021,6084,,
A,Annuale,IT,Italia,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,THV,Valori in migliaia,2022,6143,,
A,Annuale,IT,Italia,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,THV,Valori in migliaia,2023,5974,,
A,Annuale,IT,Italia,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,THV,Valori in migliaia,2024,5764,,
A,Annuale,IT,Italia,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,HSC_G,Per 100 giovani di 18-30 anni con le stesse caratteristiche,2015,75.4,,
A,Annuale,IT,Italia,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,HSC_G,Per 100 giovani di 18-30 anni con le stesse caratteristiche,2016,75.9,,
A,Annuale,IT,Italia,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,HSC_G,Per 100 giovani di 18-30 anni con le stesse caratteristiche,2017,75.7,,
A,Annuale,IT,Italia,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,HSC_G,Per 100 giovani di 18-30 anni con le stesse caratteristiche,2018,74.6,,
A,Annuale,IT,Italia,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,HSC_G,Per 100 giovani di 18-30 anni con le stesse caratteristiche,2019,75.5,,
A,Annuale,IT,Italia,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,HSC_G,Per 100 giovani di 18-30 anni con le stesse caratteristiche,2020,77.5,,
A,Annuale,IT,Italia,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,HSC_G,Per 100 giovani di 18-30 anni con le stesse caratteristiche,2021,79.5,,
A,Annuale,IT,Italia,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,HSC_G,Per 100 giovani di 18-30 anni con le stesse caratteristiche,2022,80,,
A,Annuale,IT,Italia,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,HSC_G,Per 100 giovani di 18-30 anni con le stesse caratteristiche,2023,77.6,,
A,Annuale,IT,Italia,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,HSC_G,Per 100 giovani di 18-30 anni con le stesse caratteristiche,2024,76.3,,
A,Annuale,IT,Italia,AVTYPE_COMP,Famiglie e nuclei familiari per tipologia (media biennale) -  numero medio di componenti,AVE,Valore medio,2015,2.4,,
A,Annuale,IT,Italia,AVTYPE_COMP,Famiglie e nuclei familiari per tipologia (media biennale) -  numero medio di componenti,AVE,Valore medio,2016,2.4,,
A,Annuale,IT,Italia,AVTYPE_COMP,Famiglie e nuclei familiari per tipologia (media biennale) -  numero medio di componenti,AVE,Valore medio,2017,2.4,,
A,Annuale,IT,Italia,AVTYPE_COMP,Famiglie e nuclei familiari per tipologia (media biennale) -  numero medio di componenti,AVE,Valore medio,2018,2.3,,
A,Annuale,IT,Italia,AVTYPE_COMP,Famiglie e nuclei familiari per tipologia (media biennale) -  numero medio di componenti,AVE,Valore medio,2019,2.3,,
A,Annuale,IT,Italia,AVTYPE_COMP,Famiglie e nuclei familiari per tipologia (media biennale) -  numero medio di componenti,AVE,Valore medio,2020,2.3,,
A,Annuale,IT,Italia,AVTYPE_COMP,Famiglie e nuclei familiari per tipologia (media biennale) -  numero medio di componenti,AVE,Valore medio,2021,2.3,,
A,Annuale,IT,Italia,AVTYPE_COMP,Famiglie e nuclei familiari per tipologia (media biennale) -  numero medio di componenti,AVE,Valore medio,2022,2.3,,
A,Annuale,IT,Italia,AVTYPE_COMP,Famiglie e nuclei familiari per tipologia (media biennale) -  numero medio di componenti,AVE,Valore medio,2023,2.3,,
A,Annuale,IT,Italia,AVTYPE_COMP,Famiglie e nuclei familiari per tipologia (media biennale) -  numero medio di componenti,AVE,Valore medio,2024,2.2,,
A,Annuale,ITCD,Nord,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,THV,Valori in migliaia,2015,3753,,
A,Annuale,ITCD,Nord,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,THV,Valori in migliaia,2016,3839,,
A,Annuale,ITCD,Nord,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,THV,Valori in migliaia,2017,4006,,
A,Annuale,ITCD,Nord,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,THV,Valori in migliaia,2018,4275,,
A,Annuale,ITCD,Nord,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,THV,Valori in migliaia,2019,4286,,
A,Annuale,ITCD,Nord,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,THV,Valori in migliaia,2020,4134,,
A,Annuale,ITCD,Nord,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,THV,Valori in migliaia,2021,4092,,
A,Annuale,ITCD,Nord,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,THV,Valori in migliaia,2022,4098,,
A,Annuale,ITCD,Nord,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,THV,Valori in migliaia,2023,4370,,
A,Annuale,ITCD,Nord,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,THV,Valori in migliaia,2024,4702,,
A,Annuale,ITCD,Nord,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,HSC_F,Per 100 famiglie con le stesse caratteristiche,2015,31.6,,
A,Annuale,ITCD,Nord,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,HSC_F,Per 100 famiglie con le stesse caratteristiche,2016,32.1,,
A,Annuale,ITCD,Nord,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,HSC_F,Per 100 famiglie con le stesse caratteristiche,2017,33.1,,
A,Annuale,ITCD,Nord,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,HSC_F,Per 100 famiglie con le stesse caratteristiche,2018,34.9,,
A,Annuale,ITCD,Nord,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,HSC_F,Per 100 famiglie con le stesse caratteristiche,2019,35.1,,
A,Annuale,ITCD,Nord,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,HSC_F,Per 100 famiglie con le stesse caratteristiche,2020,34.1,,
A,Annuale,ITCD,Nord,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,HSC_F,Per 100 famiglie con le stesse caratteristiche,2021,33.9,,
A,Annuale,ITCD,Nord,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,HSC_F,Per 100 famiglie con le stesse caratteristiche,2022,34.1,,
A,Annuale,ITCD,Nord,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,HSC_F,Per 100 famiglie con le stesse caratteristiche,2023,35.6,,
A,Annuale,ITCD,Nord,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,HSC_F,Per 100 famiglie con le stesse caratteristiche,2024,37.4,,
A,Annuale,ITCD,Nord,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,THV,Valori in migliaia,2015,558,,
A,Annuale,ITCD,Nord,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,THV,Valori in migliaia,2016,585,,
A,Annuale,ITCD,Nord,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,THV,Valori in migliaia,2017,628,,
A,Annuale,ITCD,Nord,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,THV,Valori in migliaia,2018,669,,
A,Annuale,ITCD,Nord,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,THV,Valori in migliaia,2019,683,,
A,Annuale,ITCD,Nord,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,THV,Valori in migliaia,2020,700,,
A,Annuale,ITCD,Nord,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,THV,Valori in migliaia,2021,714,,
A,Annuale,ITCD,Nord,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,THV,Valori in migliaia,2022,706,,
A,Annuale,ITCD,Nord,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,THV,Valori in migliaia,2023,762,,
A,Annuale,ITCD,Nord,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,THV,Valori in migliaia,2024,868,,
A,Annuale,ITCD,Nord,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,HSC_S,Per 100 persone sole con le stesse caratteristiche,2015,35.8,,
A,Annuale,ITCD,Nord,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,HSC_S,Per 100 persone sole con le stesse caratteristiche,2016,37,,
A,Annuale,ITCD,Nord,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,HSC_S,Per 100 persone sole con le stesse caratteristiche,2017,37.3,,
A,Annuale,ITCD,Nord,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,HSC_S,Per 100 persone sole con le stesse caratteristiche,2018,37,,
A,Annuale,ITCD,Nord,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,HSC_S,Per 100 persone sole con le stesse caratteristiche,2019,37.6,,
A,Annuale,ITCD,Nord,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,HSC_S,Per 100 persone sole con le stesse caratteristiche,2020,39.4,,
A,Annuale,ITCD,Nord,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,HSC_S,Per 100 persone sole con le stesse caratteristiche,2021,40.9,,
A,Annuale,ITCD,Nord,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,HSC_S,Per 100 persone sole con le stesse caratteristiche,2022,38.8,,
A,Annuale,ITCD,Nord,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,HSC_S,Per 100 persone sole con le stesse caratteristiche,2023,37.9,,
A,Annuale,ITCD,Nord,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,HSC_S,Per 100 persone sole con le stesse caratteristiche,2024,40,,
A,Annuale,ITCD,Nord,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,THV,Valori in migliaia,2015,1492,,
A,Annuale,ITCD,Nord,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,THV,Valori in migliaia,2016,1511,,
A,Annuale,ITCD,Nord,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,THV,Valori in migliaia,2017,1547,,
A,Annuale,ITCD,Nord,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,THV,Valori in migliaia,2018,1635,,
A,Annuale,ITCD,Nord,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,THV,Valori in migliaia,2019,1640,,
A,Annuale,ITCD,Nord,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,THV,Valori in migliaia,2020,1605,,
A,Annuale,ITCD,Nord,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,THV,Valori in migliaia,2021,1643,,
A,Annuale,ITCD,Nord,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,THV,Valori in migliaia,2022,1608,,
